220929, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 67.5
220929, 엽경채류, 상추, 청상추, 1, 0, 200.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 466.66666
220929, 조미채소류, 대파, 대파, 1, 0, 190.0
220929, 과채류, 오이, 백다다기, 1, 0, 370.0
220929, 수실류, 떫은감, 대봉시, 1, 0, 155.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 333.33334
220929, 과실류, 복숭아, 기타복숭아, 1, 0, 175.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 593.3333
220929, 서류, 고구마, 밤고구마, 1, 0, 106.0
220929, 과채류, 오이, 취청, 1, 0, 352.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 466.66666
220929, 과실류, 감귤, 하우스감귤, 1, 0, 93.333336
220929, 과실류, 단감, 기타단감, 1, 0, 380.0
220929, 과실류, 떫은감, 연시, 1, 0, 62.0
220929, 수실류, 대추, 기타대추, 1, 0, 600.0
220929, 과실류, 단감, 기타단감, 1, 0, 460.0
220929, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 737.5
220929, 서류, 감자, 수미, 1, 0, 175.0
220929, 서류, 감자, 수미, 1, 0, 110.0
220929, 서류, 감자, 수미, 1, 0, 155.0
220929, 과실류, 포도, 거봉, 1, 0, 250.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 150.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 150.0
220929, 과실류, 사과, 홍로, 1, 0, 180.0
220929, 과실류, 사과, 시나노스위트, 1, 0, 120.0
220929, 과실류, 사과, 기타사과, 1, 0, 170.0
220929, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 80.0
220929, 과일과채류, 수박, 기타수박, 1, 0, 94.44444
220929, 과일과채류, 수박, 기타수박, 1, 0, 90.90909
220929, 과일과채류, 수박, 기타수박, 1, 0, 76.92308
220929, 과일과채류, 수박, 기타수박, 1, 0, 89.47369
220929, 엽경채류, 상추, 청상추, 1, 0, 602.5
220929, 서류, 고구마, 기타, 1, 0, 187.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 600.0
220929, 과실류, 복숭아, 기타복숭아, 1, 0, 375.0
220929, 과실류, 단감, 대안, 1, 0, 320.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 662.5
220929, 조미채소류, 양파, 기타양파, 1, 0, 115.0
220929, 산채류, 더덕, 기타더덕, 1, 0, 420.0
220929, 조미채소류, 양파, 기타양파, 1, 0, 115.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 520.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 240.0
220929, 조미채소류, 양파, 기타양파, 1, 0, 115.0
220929, 조미채소류, 양파, 기타양파, 1, 0, 115.0
220929, 조미채소류, 양파, 기타양파, 1, 0, 115.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 24.0
220929, 조미채소류, 양파, 기타양파, 1, 0, 115.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 700.0
220929, 과일과채류, 방울토마토, 방울토마토, 1, 0, 440.0
220929, 과일과채류, 방울토마토, 방울토마토, 1, 0, 440.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 312.0
220929, 조미채소류, 쪽파, 쪽파, 1, 0, 63.4
220929, 과실류, 배, 신고, 1, 0, 88.666664
220929, 서류, 고구마, 밤고구마, 1, 0, 133.0
220929, 과실류, 배, 신고, 1, 0, 86.666664
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 520.0
220929, 과실류, 자두, 추희, 1, 0, 376.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 520.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 405.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 260.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 580.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 300.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 160.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 560.0
220929, 과일과채류, 수박, 수박, 1, 0, 205.88235
220929, 과일과채류, 토마토, 토마토, 1, 0, 230.0
220929, 과일과채류, 메론, 황색, 1, 0, 125.0
220929, 과실류, 떫은감, 반시, 1, 0, 150.0
220929, 엽경채류, 깻잎, 깻잎, 1, 0, 1653.3334
220929, 과일과채류, 토마토, 토마토, 1, 0, 180.0
220929, 과채류, 호박, 쥬키니호박, 1, 0, 140.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 595.0
220929, 엽경채류, 깻잎, 깻잎, 1, 0, 1750.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 280.0
220929, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 62.5
220929, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 112.5
220929, 엽경채류, 깻잎, 깻잎, 1, 0, 700.0
220929, 수실류, 떫은감, 대봉시, 1, 0, 155.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 380.0
220929, 근채류, 무, 기타무, 1, 0, 121.0
220929, 과실류, 포도, 마스캇베리에이, 1, 0, 353.33334
220929, 수실류, 대추, 대추, 1, 0, 550.0
220929, 서류, 고구마, 호박고구마, 1, 0, 57.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 380.0
220929, 과실류, 바나나, 바나나, 0, 0, 138.46153
220929, 과실류, 감귤, 조생귤, 1, 0, 492.0
220929, 과일과채류, 토마토, 기타토마토, 1, 0, 270.0
220929, 수실류, 대추, 대추, 1, 0, 750.0
220929, 과실류, 바나나, 바나나, 0, 0, 138.46153
220929, 서류, 고구마, 기타, 1, 0, 173.0
220929, 산채류, 마, 생장마, 1, 0, 266.0
220929, 과실류, 자두, 기타자두, 1, 0, 480.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 460.0
220929, 과실류, 바나나, 바나나, 0, 0, 138.46153
220929, 서류, 고구마, 기타, 1, 0, 173.0
220929, 수실류, 대추, 대추, 1, 0, 650.0
220929, 과실류, 사과, 홍로, 1, 0, 235.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 700.0
220929, 과실류, 단감, 부유, 1, 0, 220.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 263.0
220929, 과실류, 무화과, 무화과, 1, 0, 291.66666
220929, 과일과채류, 토마토, 완숙토마토, 1, 0, 520.0
220929, 산채류, 도라지, 도라지, 1, 0, 60.0
220929, 엽경채류, 깻잎, 깻잎, 1, 0, 1375.0
220929, 서류, 감자, 기타감자, 1, 0, 130.0
220929, 버섯류, 표고버섯, 표고버섯, 1, 0, 212.47058
220929, 서류, 고구마, 기타, 1, 0, 122.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 433.33334
220929, 조미채소류, 풋고추, 청초, 1, 0, 100.0
220929, 과실류, 단감, 부유, 1, 0, 360.0
220929, 과채류, 호박, 애호박, 1, 0, 91.25
220929, 과일과채류, 메론, 황색, 1, 0, 162.5
220929, 버섯류, 느타리버섯, 애느타리, 1, 0, 280.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 675.0
220929, 과실류, 단감, 송본, 1, 0, 450.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 425.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 840.0
220929, 과일과채류, 토마토, 완숙토마토, 1, 0, 530.0
220929, 과실류, 단감, 상서, 1, 0, 300.0
220929, 엽경채류, 상추, 청상추, 1, 0, 262.5
220929, 양채류, 양상추, 양상추, 1, 0, 231.25
220929, 과실류, 포도, 샤인마스캇, 1, 0, 400.0
220929, 서류, 감자, 수미, 1, 0, 200.0
220929, 과실류, 단감, 상서, 1, 0, 330.0
220929, 양채류, 양상추, 양상추, 1, 0, 231.25
220929, 엽경채류, 상추, 청상추, 1, 0, 300.0
220929, 과채류, 호박, 애호박, 1, 0, 297.5
220929, 과실류, 포도, 마스캇베리에이, 1, 0, 380.0
220929, 과실류, 단감, 송본, 1, 0, 210.0
220929, 과채류, 가지, 가지, 1, 0, 215.0
220929, 과실류, 복숭아, 기타복숭아, 1, 0, 175.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 362.5
220929, 과채류, 오이, 백다다기, 1, 0, 200.0
220929, 과실류, 단감, 송본, 1, 0, 250.0
220929, 과채류, 가지, 가지, 1, 0, 266.0
220929, 과일과채류, 토마토, 완숙토마토, 1, 0, 520.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 760.0
220929, 과실류, 무화과, 무화과, 1, 0, 333.33334
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 573.3333
220929, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220929, 과실류, 복숭아, 황도, 1, 0, 200.0
220929, 과실류, 복숭아, 기타복숭아, 1, 0, 175.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 366.66666
220929, 조미채소류, 대파, 대파, 1, 0, 155.0
220929, 과실류, 포도, 마스캇베리에이, 1, 0, 333.33334
220929, 조미채소류, 대파, 대파, 1, 0, 190.0
220929, 과실류, 단감, 대안, 1, 0, 100.0
220929, 과일과채류, 토마토, 완숙토마토, 1, 0, 120.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 625.0
220929, 과실류, 복숭아, 기타복숭아, 1, 0, 175.0
220929, 과실류, 단감, 송본, 1, 0, 270.0
220929, 수실류, 대추, 기타대추, 1, 0, 775.0
220929, 수실류, 밤, 밤, 1, 0, 220.0
220929, 엽경채류, 상추, 청상추, 1, 0, 500.0
220929, 과실류, 사과, 시나노스위트, 1, 0, 110.0
220929, 과실류, 배, 황금, 1, 0, 24.666666
220929, 과실류, 배, 신고, 1, 0, 143.33333
220929, 과실류, 단감, 이두, 1, 0, 110.0
220929, 과실류, 사과, 기타사과, 1, 0, 245.0
220929, 과실류, 떫은감, 연시, 1, 0, 200.0
220929, 조미채소류, 양파, 기타양파, 1, 0, 135.0
220929, 조미채소류, 양파, 기타양파, 1, 0, 95.0
220929, 조미채소류, 양파, 기타양파, 1, 0, 125.0
220929, 조미채소류, 양파, 기타양파, 1, 0, 135.0
220929, 조미채소류, 양파, 기타양파, 1, 0, 95.0
220929, 조미채소류, 양파, 기타양파, 1, 0, 95.0
220929, 조미채소류, 양파, 기타양파, 1, 0, 122.5
220929, 과실류, 포도, 샤인마스캇, 1, 0, 662.5
220929, 과채류, 호박, 단호박, 1, 0, 130.0
220929, 양채류, 파프리카, 노랑파프리카, 1, 0, 380.0
220929, 과실류, 포도, 기타포도, 1, 0, 515.0
220929, 과실류, 복숭아, 황도, 1, 0, 200.0
220929, 과실류, 복숭아, 기타복숭아, 1, 0, 390.0
220929, 과실류, 떫은감, 대봉시, 1, 0, 300.0
220929, 과실류, 떫은감, 대봉시, 1, 0, 300.0
220929, 수실류, 대추, 기타대추, 1, 0, 500.0
220929, 엽경채류, 상추, 청상추, 1, 0, 575.0
220929, 조미채소류, 양파, 기타양파, 1, 0, 115.0
220929, 조미채소류, 양파, 기타양파, 1, 0, 115.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 380.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 383.33334
220929, 조미채소류, 풋고추, 청양, 1, 0, 380.0
220929, 서류, 고구마, 밤고구마, 1, 0, 220.0
220929, 과실류, 사과, 기타사과, 1, 0, 32.0
220929, 조미채소류, 양파, 기타양파, 1, 0, 115.0
220929, 과실류, 떫은감, 약시, 1, 0, 180.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 333.33334
220929, 조미채소류, 생강, 기타생강, 1, 0, 150.0
220929, 양채류, 피망(단고추), 청피망, 1, 0, 220.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 265.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 625.0
220929, 과실류, 단감, 기타단감, 1, 0, 50.0
220929, 엽경채류, 배추, 기타배추, 1, 0, 133.33333
220929, 수실류, 떫은감, 약시, 1, 0, 300.0
220929, 엽경채류, 상추, 기타상추, 1, 0, 21.627907
220929, 과실류, 포도, 샤인마스캇, 1, 0, 800.0
220929, 엽경채류, 청경채, 청경채, 1, 0, 110.0
220929, 과일과채류, 방울토마토, 방울토마토, 1, 0, 560.0
220929, 버섯류, 표고버섯, 표고버섯, 1, 0, 212.52632
220929, 과일과채류, 방울토마토, 방울토마토, 1, 0, 560.0
220929, 과실류, 포도, 마스캇베리에이, 1, 0, 416.66666
220929, 과실류, 포도, 마스캇베리에이, 1, 0, 353.33334
220929, 과실류, 용과, 용과, 1, 0, 440.0
220929, 과실류, 배, 신고, 1, 0, 100.0
220929, 수실류, 대추, 생대추, 1, 0, 750.0
220929, 서류, 고구마, 밤고구마, 1, 0, 100.0
220929, 과실류, 단감, 기타단감, 1, 0, 80.0
220929, 과실류, 단감, 송본, 1, 0, 450.0
220929, 엽경채류, 상추, 청상추, 1, 0, 262.5
220929, 조미채소류, 양파, 기타양파, 1, 0, 135.0
220929, 서류, 감자, 수미, 1, 0, 200.0
220929, 조미채소류, 양파, 기타양파, 1, 0, 95.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 291.25
220929, 조미채소류, 양파, 기타양파, 1, 0, 125.0
220929, 엽경채류, 상추, 청상추, 1, 0, 175.0
220929, 조미채소류, 양파, 기타양파, 1, 0, 135.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 533.3333
220929, 조미채소류, 양파, 기타양파, 1, 0, 95.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 172.0
220929, 양채류, 양상추, 양상추, 1, 0, 228.75
220929, 수실류, 대추, 대추, 1, 0, 750.0
220929, 조미채소류, 양파, 기타양파, 1, 0, 95.0
220929, 과채류, 오이, 노각, 1, 0, 93.0
220929, 서류, 고구마, 밤고구마, 1, 0, 50.0
220929, 조미채소류, 양파, 기타양파, 1, 0, 122.5
220929, 근채류, 알타리무, 알타리무, 1, 0, 92.85714
220929, 과실류, 포도, 캠벨얼리, 1, 0, 550.0
220929, 양채류, 양상추, 양상추, 1, 0, 228.75
220929, 서류, 고구마, 밤고구마, 1, 0, 96.0
220929, 서류, 감자, 수미, 1, 0, 140.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 483.33334
220929, 과일과채류, 토마토, 완숙토마토, 1, 0, 260.0
220929, 과실류, 사과, 시나노스위트, 1, 0, 150.0
220929, 수실류, 대추, 대추, 1, 0, 1000.0
220929, 과실류, 포도, 거봉, 1, 0, 500.0
220929, 과채류, 오이, 백다다기, 1, 0, 386.66666
220929, 잡곡류, 수수, 수수, 1, 0, 184.0
220929, 과일과채류, 토마토, 완숙토마토, 1, 0, 280.0
220929, 과실류, 배, 신고, 1, 0, 162.0
220929, 과실류, 복숭아, 장호원황도, 1, 0, 75.0
220929, 과실류, 포도, 거봉, 1, 0, 400.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 625.0
220929, 과실류, 사과, 시나노스위트, 1, 0, 460.0
220929, 과채류, 오이, 취청, 1, 0, 166.0
220929, 서류, 고구마, 호박고구마, 1, 0, 60.0
220929, 서류, 감자, 기타감자, 1, 0, 88.0
220929, 과실류, 사과, 시나노스위트, 1, 0, 465.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 264.0
220929, 과채류, 오이, 백다다기, 1, 0, 200.0
220929, 과실류, 단감, 송본, 1, 0, 310.0
220929, 과실류, 배, 황금, 1, 0, 26.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 637.5
220929, 엽경채류, 깻잎, 깻잎순, 1, 0, 150.0
220929, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 177.77777
220929, 과실류, 단감, 이두, 1, 0, 130.0
220929, 서류, 고구마, 밤고구마, 1, 0, 50.0
220929, 과실류, 사과, 홍로, 1, 0, 230.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 750.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 273.33334
220929, 과실류, 포도, 샤인마스캇, 1, 0, 625.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220929, 근채류, 무, 기타무, 1, 0, 119.5
220929, 양채류, 피망(단고추), 피망, 1, 0, 200.0
220929, 과실류, 복숭아, 기타복숭아, 1, 0, 175.0
220929, 서류, 고구마, 기타, 1, 0, 173.0
220929, 과실류, 포도, 거봉, 1, 0, 425.0
220929, 과실류, 무화과, 무화과, 1, 0, 333.33334
220929, 버섯류, 표고버섯, 표고버섯, 1, 0, 195.0
220929, 엽경채류, 아욱, 아욱, 1, 0, 260.0
220929, 조미채소류, 쪽파, 쪽파, 1, 0, 500.0
220929, 엽경채류, 시금치, 시금치, 1, 0, 350.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 440.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 520.0
220929, 버섯류, 새송이, 새송이, 1, 0, 345.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 520.0
220929, 과채류, 호박, 쥬키니호박, 1, 0, 178.0
220929, 엽경채류, 배추, 쌈배추, 1, 0, 175.0
220929, 과채류, 가지, 가지, 1, 0, 120.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 260.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 733.3333
220929, 조미채소류, 쪽파, 쪽파, 1, 0, 500.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 300.0
220929, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 100.0
220929, 과실류, 복숭아, 황도, 1, 0, 350.0
220929, 엽경채류, 깻잎, 깻잎, 1, 0, 1400.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 560.0
220929, 과실류, 복숭아, 기타복숭아, 1, 0, 275.0
220929, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 78.04348
220929, 과일과채류, 토마토, 토마토, 1, 0, 230.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 380.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 180.0
220929, 수실류, 대추, 대추, 1, 0, 600.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 280.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 660.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 380.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 260.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 760.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 380.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220929, 과채류, 오이, 가시오이, 1, 0, 184.0
220929, 버섯류, 느타리버섯, 애느타리, 1, 0, 275.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 31.25
220929, 엽경채류, 상추, 기타상추, 1, 0, 340.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220929, 과채류, 호박, 애호박, 1, 0, 137.5
220929, 엽경채류, 상추, 청상추, 1, 0, 350.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 140.0
220929, 과실류, 사과, 홍로, 1, 0, 261.0
220929, 과실류, 감귤, 조생귤, 1, 0, 238.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 266.66666
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 666.6667
220929, 과채류, 호박, 단호박, 1, 0, 130.0
220929, 엽경채류, 열무, 열무, 1, 0, 100.0
220929, 과실류, 복숭아, 황도, 1, 0, 100.0
220929, 과실류, 복숭아, 황도, 1, 0, 125.0
220929, 과실류, 복숭아, 황도, 1, 0, 175.0
220929, 과실류, 복숭아, 기타복숭아, 1, 0, 150.0
220929, 산채류, 더덕, 기타더덕, 1, 0, 400.0
220929, 과실류, 떫은감, 약시, 1, 0, 180.0
220929, 과실류, 바나나, 기타바나나, 1, 0, 207.6923
220929, 과실류, 바나나, 기타바나나, 1, 0, 207.6923
220929, 과실류, 바나나, 기타바나나, 1, 0, 246.15384
220929, 과실류, 바나나, 기타바나나, 1, 0, 215.38461
220929, 과실류, 바나나, 기타바나나, 1, 0, 207.6923
220929, 과실류, 바나나, 기타바나나, 1, 0, 246.15384
220929, 과실류, 바나나, 기타바나나, 1, 0, 207.6923
220929, 과실류, 바나나, 기타바나나, 1, 0, 207.6923
220929, 조미채소류, 풋고추, 청양, 1, 0, 240.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 483.33334
220929, 과실류, 포도, 캠벨얼리, 1, 0, 293.33334
220929, 과실류, 사과, 기타사과, 1, 0, 245.0
220929, 과실류, 단감, 차랑, 1, 0, 500.0
220929, 과일과채류, 메론, 황색, 1, 0, 200.0
220929, 과실류, 사과, 홍로, 1, 0, 120.0
220929, 엽경채류, 부추, 일반부추, 1, 0, 55.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220929, 엽경채류, 열무, 열무, 1, 0, 150.0
220929, 과실류, 단감, 상서, 1, 0, 180.0
220929, 엽경채류, 부추, 일반부추, 1, 0, 26.666666
220929, 조미채소류, 생강, 재강, 1, 0, 150.0
220929, 과실류, 배, 신고, 1, 0, 152.66667
220929, 과실류, 사과, 요까, 1, 0, 110.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 370.0
220929, 과실류, 포도, 마스캇베리에이, 1, 0, 433.33334
220929, 과실류, 감귤, 하우스감귤, 1, 0, 520.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 625.0
220929, 과실류, 단감, 기타단감, 1, 0, 120.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 520.0
220929, 과실류, 사과, 시나노골드, 1, 0, 385.0
220929, 과실류, 감귤, 극조생감귤, 1, 0, 260.0
220929, 과실류, 배, 신고, 1, 0, 100.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 520.0
220929, 조미채소류, 홍고추, 홍고추, 1, 0, 580.0
220929, 과실류, 감귤, 조생귤, 1, 0, 440.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 520.0
220929, 서류, 고구마, 기타, 1, 0, 122.0
220929, 서류, 감자, 기타감자, 1, 0, 110.5
220929, 과일과채류, 방울토마토, 방울토마토, 1, 0, 700.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 520.0
220929, 조미채소류, 홍고추, 홍고추, 1, 0, 580.0
220929, 과실류, 떫은감, 반시, 1, 0, 140.0
220929, 과일과채류, 방울토마토, 방울토마토, 1, 0, 700.0
220929, 과실류, 자두, 추희, 1, 0, 500.0
220929, 과실류, 용과, 용과, 1, 0, 440.0
220929, 엽경채류, 양배추, 양배추, 1, 0, 125.0
220929, 과실류, 단감, 부유, 1, 0, 370.0
220929, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 132.5
220929, 과일과채류, 토마토, 완숙토마토, 1, 0, 440.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 310.0
220929, 수실류, 밤, 밤, 1, 0, 3000.0
220929, 과일과채류, 토마토, 완숙토마토, 1, 0, 270.0
220929, 엽경채류, 깻잎, 깻잎, 1, 0, 1000.0
220929, 특용작물류, 땅콩, 피땅콩, 1, 0, 400.0
220929, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 132.5
220929, 서류, 고구마, 호박고구마, 1, 0, 140.0
220929, 과실류, 떫은감, 연시, 1, 0, 220.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 425.0
220929, 과채류, 호박, 애호박, 1, 0, 222.85715
220929, 과실류, 포도, 거봉, 1, 0, 250.0
220929, 과채류, 호박, 애호박, 1, 0, 275.0
220929, 과일과채류, 토마토, 기타토마토, 1, 0, 360.0
220929, 수실류, 대추, 기타대추, 1, 0, 850.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 340.0
220929, 수실류, 떫은감, 대봉시, 1, 0, 170.0
220929, 과실류, 복숭아, 장호원황도, 1, 0, 150.0
220929, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 130.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 266.66666
220929, 과실류, 단감, 이두, 1, 0, 140.0
220929, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 130.0
220929, 과채류, 호박, 쥬키니호박, 1, 0, 178.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 675.0
220929, 과일과채류, 토마토, 완숙토마토, 1, 0, 240.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 475.0
220929, 엽경채류, 상추, 청상추, 1, 0, 300.0
220929, 과실류, 단감, 송본, 1, 0, 320.0
220929, 엽경채류, 상추, 적상추, 1, 0, 127.5
220929, 엽경채류, 상추, 청상추, 1, 0, 300.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 310.0
220929, 조미채소류, 쪽파, 쪽파, 1, 0, 500.0
220929, 과채류, 호박, 애호박, 1, 0, 112.5
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 666.6667
220929, 조미채소류, 대파, 대파, 1, 0, 167.5
220929, 엽경채류, 미나리, 돌미나리, 1, 0, 482.5
220929, 엽경채류, 아욱, 아욱, 1, 0, 260.0
220929, 과실류, 복숭아, 기타복숭아, 1, 0, 400.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 650.0
220929, 과채류, 가지, 가지, 1, 0, 158.75
220929, 과실류, 복숭아, 기타복숭아, 1, 0, 150.0
220929, 과실류, 사과, 홍로, 1, 0, 220.0
220929, 조미채소류, 쪽파, 쪽파, 1, 0, 500.0
220929, 버섯류, 표고버섯, 표고버섯, 1, 0, 830.0
220929, 과실류, 포도, 거봉, 1, 0, 350.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 260.0
220929, 과채류, 호박, 늙은호박, 1, 0, 81.818184
220929, 조미채소류, 풋고추, 청양, 1, 0, 250.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 400.0
220929, 과실류, 감귤, 조생귤, 1, 0, 236.0
220929, 과채류, 호박, 애호박, 1, 0, 290.0
220929, 과실류, 복숭아, 기타복숭아, 1, 0, 425.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 520.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 140.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 635.0
220929, 과실류, 복숭아, 황도, 1, 0, 125.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 520.0
220929, 엽경채류, 상추, 청상추, 1, 0, 200.0
220929, 과채류, 오이, 백다다기, 1, 0, 430.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 260.0
220929, 과실류, 복숭아, 황도, 1, 0, 200.0
220929, 과실류, 단감, 송본, 1, 0, 275.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 260.0
220929, 조미채소류, 풋고추, 청초, 1, 0, 75.0
220929, 과실류, 복숭아, 황도, 1, 0, 425.0
220929, 과실류, 단감, 송본, 1, 0, 330.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 300.0
220929, 양채류, 파프리카, 노랑파프리카, 1, 0, 470.0
220929, 엽경채류, 배추, 쌈배추, 1, 0, 243.75
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 560.0
220929, 과실류, 단감, 부유, 1, 0, 220.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 650.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 260.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 230.0
220929, 엽경채류, 쑥갓, 쑥갓, 1, 0, 225.0
220929, 엽경채류, 깻잎, 깻잎, 1, 0, 800.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 180.0
220929, 과일과채류, 방울토마토, 방울토마토, 1, 0, 920.0
220929, 엽경채류, 고들빼기, 고들빼기, 1, 0, 250.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 280.0
220929, 수실류, 대추, 대추, 1, 0, 800.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 380.0
220929, 조미채소류, 대파, 대파, 1, 0, 161.25
