220928, 과실류, 포도, 거봉, 1, 0, 500.0
220928, 엽경채류, 쑥갓, 쑥갓, 1, 0, 202.5
220928, 과실류, 포도, 기타포도, 1, 0, 350.0
220928, 과실류, 포도, 기타포도, 1, 0, 533.3333
220928, 엽경채류, 배추, 기타배추, 1, 0, 138.0
220928, 과채류, 오이, 백다다기, 1, 0, 420.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 340.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 280.0
220928, 양채류, 양상추, 기타양상추, 1, 0, 290.125
220928, 과실류, 포도, 기타포도, 1, 0, 500.0
220928, 과실류, 복숭아, 장호원황도, 1, 0, 275.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 320.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 650.0
220928, 과채류, 호박, 애호박, 1, 0, 217.5
220928, 양채류, 양상추, 기타양상추, 1, 0, 316.5
220928, 과실류, 복숭아, 장호원황도, 1, 0, 375.0
220928, 엽경채류, 상추, 청상추, 1, 0, 300.0
220928, 과실류, 포도, 기타포도, 1, 0, 550.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 275.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 325.0
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 600.0
220928, 버섯류, 느타리버섯, 애느타리, 1, 0, 250.0
220928, 양채류, 양상추, 기타양상추, 1, 0, 158.25
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 600.0
220928, 과실류, 포도, 기타포도, 1, 0, 600.0
220928, 과채류, 오이, 백다다기, 1, 0, 326.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 700.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 92.5
220928, 과실류, 포도, 거봉, 1, 0, 250.0
220928, 과실류, 단감, 기타단감, 1, 0, 550.0
220928, 조미채소류, 풋고추, 녹광, 1, 0, 373.63635
220928, 양채류, 양상추, 기타양상추, 1, 0, 316.5
220928, 산채류, 방풍나물, 방풍나물, 1, 0, 175.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 175.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 92.5
220928, 엽경채류, 부추, 일반부추, 1, 0, 233.33333
220928, 과채류, 가지, 가지, 1, 0, 187.5
220928, 수실류, 대추, 대추, 1, 0, 800.0
220928, 산채류, 새싹, 새싹, 1, 0, 949.6
220928, 과실류, 포도, 캠벨얼리, 1, 0, 466.66666
220928, 특용작물류, 땅콩, 피땅콩, 1, 0, 70.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 366.66666
220928, 과실류, 단감, 송본, 1, 0, 160.0
220928, 양채류, 브로코리(녹색꽃양배추), 뉴그린, 1, 0, 369.25
220928, 엽경채류, 상추, 청상추, 1, 0, 525.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1190.4762
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 886.6667
220928, 양채류, 셀러리(양미나리), 셀러리, 1, 0, 284.85
220928, 과채류, 호박, 단호박, 1, 0, 150.0
220928, 산채류, 방풍나물, 방풍나물, 1, 0, 150.0
220928, 양채류, 양상추, 기타양상추, 1, 0, 158.25
220928, 과실류, 포도, 샤인마스캇, 1, 0, 650.0
220928, 산채류, 방풍나물, 방풍나물, 1, 0, 150.0
220928, 산채류, 방풍나물, 방풍나물, 1, 0, 150.0
220928, 산채류, 방풍나물, 방풍나물, 1, 0, 150.0
220928, 양채류, 양상추, 기타양상추, 1, 0, 166.875
220928, 두류, 강낭콩, 강낭콩, 1, 0, 280.5
220928, 양채류, 양상추, 기타양상추, 1, 0, 166.875
220928, 산채류, 새싹, 새싹, 1, 0, 1020.0
220928, 양채류, 아스파라가스, 기타아스파라가스, 1, 0, 1829.0
220928, 엽경채류, 무순, 무순, 1, 0, 420.0
220928, 양채류, 파세리(향미나리), 파세리, 1, 0, 1430.0
220928, 과실류, 떫은감, 약시, 1, 0, 464.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 433.33334
220928, 과실류, 포도, 캠벨얼리, 1, 0, 316.66666
220928, 과실류, 단감, 기타단감, 1, 0, 340.0
220928, 과실류, 사과, 기타사과, 1, 0, 160.0
220928, 과일과채류, 참외, 금싸라기, 1, 0, 135.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 400.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 400.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 360.0
220928, 과실류, 떫은감, 반시, 1, 0, 340.0
220928, 과실류, 사과, 홍로, 1, 0, 287.0
220928, 서류, 고구마, 기타, 1, 0, 172.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 392.0
220928, 과실류, 떫은감, 반시, 1, 0, 420.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 275.0
220928, 과채류, 호박, 단호박, 1, 0, 227.5
220928, 과실류, 단감, 기타단감, 1, 0, 381.0
220928, 서류, 감자, 가을감자, 1, 0, 135.0
220928, 서류, 감자, 가을감자, 1, 0, 190.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과채류, 호박, 단호박, 1, 0, 227.5
220928, 과실류, 단감, 기타단감, 1, 0, 370.0
220928, 과실류, 복숭아, 황도, 1, 0, 150.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 525.0
220928, 과채류, 오이, 취청, 1, 0, 320.0
220928, 서류, 고구마, 기타, 1, 0, 225.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 575.0
220928, 서류, 감자, 기타감자, 1, 0, 145.5
220928, 과일과채류, 수박, 수박, 1, 0, 200.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 77.0
220928, 과실류, 감귤, 기타감귤, 1, 0, 220.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 120.0
220928, 과실류, 자두, 추희, 1, 0, 520.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 350.44247
220928, 엽경채류, 숙주나물, 숙주나물, 1, 0, 128.57143
220928, 과실류, 떫은감, 대봉시, 1, 0, 50.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 700.0
220928, 과일과채류, 메론, 기타메론, 1, 0, 100.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 350.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 566.6667
220928, 양채류, 치커리, 치커리, 1, 0, 60.0
220928, 과실류, 단감, 송본, 1, 0, 161.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 500.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 533.3333
220928, 엽경채류, 열무, 열무, 1, 0, 110.5
220928, 과실류, 감귤, 하우스감귤, 1, 0, 700.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 600.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 566.6667
220928, 과실류, 사과, 시나노스위트, 1, 0, 205.0
220928, 과일과채류, 수박, 수박, 1, 0, 80.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 170.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 600.0
220928, 과채류, 오이, 백다다기, 1, 0, 199.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 700.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 400.0
220928, 엽경채류, 고추잎, 생고추잎, 1, 0, 322.5
220928, 엽경채류, 양배추, 양배추, 1, 0, 78.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 483.33334
220928, 엽경채류, 상추, 청상추, 1, 0, 525.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과채류, 호박, 단호박, 1, 0, 150.0
220928, 엽경채류, 청경채, 청경채, 1, 0, 200.0
220928, 과채류, 호박, 애호박, 1, 0, 125.0
220928, 근채류, 당근, 당근, 1, 0, 237.5
220928, 과실류, 자몽, 자몽, 0, 0, 155.55556
220928, 엽경채류, 부추, 일반부추, 1, 0, 748.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 433.33334
220928, 수실류, 대추, 기타대추, 1, 0, 900.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1450.0
220928, 엽경채류, 머위대, 생머위대, 1, 0, 815.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 180.0
220928, 조미채소류, 쪽파, 깐쪽파, 1, 0, 802.0
220928, 양채류, 치커리, 치커리, 1, 0, 230.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220928, 과채류, 오이, 백다다기, 1, 0, 400.0
220928, 과일과채류, 메론, 메론, 0, 0, 360.0
220928, 조미채소류, 쪽파, 깐쪽파, 1, 0, 820.0
220928, 두류, 콩, 호랑이콩, 1, 0, 625.0
220928, 조미채소류, 쪽파, 쪽파, 1, 0, 205.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 140.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 433.33334
220928, 양채류, 치커리, 치커리, 1, 0, 225.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 266.66666
220928, 과채류, 가지, 가지, 1, 0, 137.5
220928, 산채류, 참나물, 참나물, 1, 0, 400.0
220928, 과채류, 호박, 늙은호박, 1, 0, 145.0
220928, 산채류, 방풍나물, 방풍나물, 1, 0, 150.0
220928, 과실류, 단감, 기타단감, 1, 0, 230.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 283.33334
220928, 산채류, 참나물, 참나물, 1, 0, 395.0
220928, 양채류, 양상추, 양상추, 1, 0, 123.0
220928, 과실류, 단감, 기타단감, 1, 0, 380.0
220928, 서류, 감자, 기타감자, 1, 0, 42.5
220928, 산채류, 참나물, 참나물, 1, 0, 390.0
220928, 근채류, 무, 기타무, 1, 0, 155.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 900.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 500.0
220928, 조미채소류, 쪽파, 깐쪽파, 1, 0, 830.0
220928, 과실류, 포도, 거봉, 1, 0, 350.0
220928, 근채류, 무, 기타무, 1, 0, 155.0
220928, 엽경채류, 근대, 적근대, 1, 0, 200.0
220928, 산채류, 참나물, 참나물, 1, 0, 380.0
220928, 엽경채류, 상추, 포기찹, 1, 0, 325.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 625.0
220928, 과채류, 호박, 애호박, 1, 0, 207.5
220928, 과실류, 자두, 추희, 1, 0, 200.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1300.0
220928, 과채류, 오이, 백다다기, 1, 0, 125.0
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 500.0
220928, 수실류, 대추, 대추, 1, 0, 600.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 640.0
220928, 과실류, 떫은감, 반시, 1, 0, 80.0
220928, 과실류, 배, 신고, 1, 0, 146.66667
220928, 엽경채류, 무순, 무순, 1, 0, 202.5
220928, 과실류, 포도, 캠벨얼리, 1, 0, 403.33334
220928, 엽경채류, 무순, 무순, 1, 0, 202.5
220928, 과실류, 바나나, 바나나, 0, 0, 207.6923
220928, 과실류, 포도, 샤인마스캇, 1, 0, 375.0
220928, 과실류, 바나나, 바나나, 0, 0, 207.6923
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 440.0
220928, 과실류, 사과, 기타사과, 1, 0, 180.0
220928, 서류, 고구마, 기타, 1, 0, 172.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 60.0
220928, 엽경채류, 배추, 기타배추, 1, 0, 38.88889
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 과실류, 단감, 기타단감, 1, 0, 369.0
220928, 엽경채류, 배추, 기타배추, 1, 0, 290.0
220928, 과실류, 사과, 홍로, 1, 0, 269.0
220928, 조미채소류, 대파, 깐대파, 1, 0, 80.0
220928, 과실류, 사과, 홍로, 1, 0, 269.0
220928, 과채류, 호박, 단호박, 1, 0, 227.5
220928, 과실류, 단감, 기타단감, 1, 0, 370.0
220928, 과실류, 단감, 부유, 1, 0, 400.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 120.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 595.0
220928, 과채류, 호박, 단호박, 1, 0, 130.0
220928, 서류, 감자, 가을감자, 1, 0, 200.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 630.0
220928, 엽경채류, 고구마순, 생고구마순, 1, 0, 62.5
220928, 수실류, 대추, 대추, 1, 0, 300.0
220928, 과실류, 자몽, 자몽, 0, 0, 155.55556
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1450.0
220928, 서류, 감자, 기타감자, 1, 0, 172.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 587.5
220928, 엽경채류, 열무, 열무솎음, 1, 0, 225.0
220928, 산채류, 방풍나물, 방풍나물, 1, 0, 150.0
220928, 근채류, 우엉, 우엉, 1, 0, 266.0
220928, 과실류, 복숭아, 장호원황도, 1, 0, 200.0
220928, 과실류, 사과, 홍옥, 1, 0, 280.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 333.33334
220928, 과실류, 단감, 송본, 1, 0, 210.0
220928, 특용작물류, 땅콩, 피땅콩, 1, 0, 66.0
220928, 과실류, 자두, 추희, 1, 0, 420.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 245.0
220928, 양채류, 파프리카, 노랑파프리카, 1, 0, 320.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 275.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 87.5
220928, 과실류, 사과, 홍로, 1, 0, 149.0
220928, 서류, 고구마, 기타, 1, 0, 227.0
220928, 조미채소류, 대파, 대파, 1, 0, 226.0
220928, 엽경채류, 상추, 청상추, 1, 0, 312.5
220928, 과실류, 떫은감, 반시, 1, 0, 280.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1550.0
220928, 엽경채류, 숙주나물, 숙주나물, 1, 0, 128.57143
220928, 서류, 고구마, 호박고구마, 1, 0, 80.0
220928, 과실류, 감귤, 기타감귤, 1, 0, 240.0
220928, 과실류, 복숭아, 황도, 1, 0, 167.5
220928, 조미채소류, 쪽파, 쪽파, 1, 0, 480.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 78.0
220928, 엽경채류, 배추, 봄배추, 1, 0, 131.25
220928, 엽경채류, 시금치, 시금치, 1, 0, 370.0
220928, 수실류, 대추, 대추, 1, 0, 600.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 100.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 엽경채류, 시금치, 시금치, 1, 0, 360.0
220928, 엽경채류, 배추, 고냉지배추, 1, 0, 246.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 346.42856
220928, 과실류, 포도, 기타포도, 1, 0, 230.0
220928, 조미채소류, 쪽파, 쪽파, 1, 0, 270.0
220928, 과실류, 단감, 송본, 1, 0, 160.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 300.0
220928, 엽경채류, 시금치, 시금치, 1, 0, 380.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 243.33333
220928, 과실류, 포도, 캠벨얼리, 1, 0, 483.33334
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 700.0
220928, 양채류, 양상추, 기타양상추, 1, 0, 303.325
220928, 엽경채류, 배추, 고냉지배추, 1, 0, 165.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 440.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 280.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 536.6667
220928, 양채류, 양상추, 기타양상추, 1, 0, 303.325
220928, 조미채소류, 풋고추, 청양, 1, 0, 285.9649
220928, 엽경채류, 양배추, 양배추, 1, 0, 50.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 748.0
220928, 과실류, 바나나, 바나나, 0, 0, 207.6923
220928, 양채류, 양상추, 기타양상추, 1, 0, 303.325
220928, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 425.0
220928, 수실류, 대추, 기타대추, 1, 0, 900.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 500.0
220928, 양채류, 양상추, 기타양상추, 1, 0, 303.325
220928, 양채류, 로메인, 로메인, 1, 0, 312.5
220928, 과채류, 호박, 쥬키니호박, 1, 0, 86.0
220928, 엽경채류, 머위대, 생머위대, 1, 0, 815.0
220928, 엽경채류, 무순, 무순, 1, 0, 205.0
220928, 양채류, 양상추, 기타양상추, 1, 0, 303.325
220928, 수실류, 대추, 대추, 1, 0, 950.0
220928, 과실류, 복숭아, 장호원황도, 1, 0, 300.0
220928, 서류, 고구마, 밤고구마, 1, 0, 88.0
220928, 엽경채류, 무순, 무순, 1, 0, 205.0
220928, 과실류, 자두, 추희, 1, 0, 200.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 550.0
220928, 과실류, 바나나, 바나나, 0, 0, 207.6923
220928, 과일과채류, 토마토, 토마토, 1, 0, 480.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 565.0
220928, 과채류, 호박, 애호박, 1, 0, 275.0
220928, 산채류, 마, 생장마, 1, 0, 263.0
220928, 과채류, 오이, 가시오이, 1, 0, 229.0
220928, 과실류, 바나나, 바나나, 0, 0, 207.6923
220928, 과채류, 호박, 애호박, 1, 0, 362.5
220928, 과채류, 오이, 백다다기, 1, 0, 283.0
220928, 과실류, 바나나, 바나나, 0, 0, 146.15384
220928, 과일과채류, 토마토, 토마토, 1, 0, 520.0
220928, 조미채소류, 대파, 깐대파, 1, 0, 80.0
220928, 엽경채류, 배추, 기타배추, 1, 0, 136.0
220928, 과실류, 포도, 거봉, 1, 0, 500.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 700.0
220928, 조미채소류, 대파, 대파, 1, 0, 187.5
220928, 과실류, 사과, 홍로, 1, 0, 269.0
220928, 과채류, 호박, 애호박, 1, 0, 207.5
220928, 수실류, 대추, 대추, 1, 0, 450.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 250.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 460.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 466.66666
220928, 과실류, 포도, 캠벨얼리, 1, 0, 333.33334
220928, 엽경채류, 얼갈이배추, 솎음, 1, 0, 147.5
220928, 두류, 콩, 호랑이콩, 1, 0, 725.0
220928, 과실류, 사과, 기타사과, 1, 0, 190.0
220928, 과채류, 오이, 가시오이, 1, 0, 100.0
220928, 과실류, 단감, 송본, 1, 0, 520.0
220928, 과실류, 떫은감, 연시, 1, 0, 152.0
220928, 과채류, 오이, 가시오이, 1, 0, 320.0
220928, 과채류, 오이, 가시오이, 1, 0, 181.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 1075.0
220928, 서류, 고구마, 기타, 1, 0, 140.0
220928, 과실류, 단감, 기타단감, 1, 0, 300.0
220928, 과일과채류, 수박, 애플수박, 1, 0, 162.5
220928, 서류, 고구마, 호박고구마, 1, 0, 220.0
220928, 과채류, 오이, 백다다기, 1, 0, 380.0
220928, 과채류, 가지, 가지, 1, 0, 187.5
220928, 과실류, 단감, 기타단감, 1, 0, 200.0
220928, 엽경채류, 토란대, 기타토란대, 1, 0, 75.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 350.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 330.0
220928, 과실류, 단감, 상서, 1, 0, 160.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 241.0
220928, 엽경채류, 상추, 청상추, 1, 0, 550.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 625.0
220928, 과실류, 단감, 부유, 1, 0, 80.0
220928, 수실류, 대추, 대추, 1, 0, 425.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 과실류, 떫은감, 대봉시, 1, 0, 50.0
220928, 과일과채류, 메론, 기타메론, 1, 0, 100.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 862.5
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 240.0
220928, 과실류, 사과, 홍로, 1, 0, 149.0
220928, 엽경채류, 상추, 청상추, 1, 0, 202.5
220928, 근채류, 우엉, 우엉, 1, 0, 178.0
220928, 과채류, 호박, 단호박, 1, 0, 150.0
220928, 과실류, 떫은감, 대봉시, 1, 0, 50.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 582.5
220928, 과실류, 단감, 송본, 1, 0, 230.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 520.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 265.0
220928, 엽경채류, 상추, 꽃적상추, 1, 0, 295.0
220928, 과일과채류, 수박, 수박, 1, 0, 111.111115
220928, 과실류, 단감, 부유, 1, 0, 260.0
220928, 조미채소류, 풋고추, 청초, 1, 0, 117.5
220928, 과실류, 사과, 홍로, 1, 0, 179.0
220928, 과일과채류, 메론, 네트계, 1, 0, 325.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 366.66666
220928, 과실류, 바나나, 바나나, 0, 0, 207.6923
220928, 엽경채류, 상추, 적상추, 1, 0, 412.5
220928, 과실류, 떫은감, 반시, 1, 0, 152.0
220928, 조미채소류, 대파, 대파, 1, 0, 190.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 400.0
220928, 과실류, 포도, 기타포도, 1, 0, 230.0
220928, 과실류, 떫은감, 반시, 1, 0, 180.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 333.33334
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 260.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 900.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 436.66666
220928, 과실류, 감귤, 하우스감귤, 1, 0, 933.3333
220928, 엽경채류, 무순, 무순, 1, 0, 215.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 933.3333
220928, 엽경채류, 무순, 무순, 1, 0, 215.0
220928, 서류, 고구마, 기타, 1, 0, 213.0
220928, 수실류, 밤, 기타밤, 1, 0, 400.0
220928, 과채류, 가지, 가지, 1, 0, 187.5
220928, 과채류, 오이, 백다다기, 1, 0, 110.0
220928, 과실류, 단감, 송본, 1, 0, 550.0
220928, 서류, 감자, 기타감자, 1, 0, 200.5
220928, 과실류, 포도, 거봉, 1, 0, 650.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 500.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 520.0
220928, 양채류, 피망(단고추), 청피망, 1, 0, 248.0
220928, 과실류, 단감, 송본, 1, 0, 280.0
220928, 양채류, 양상추, 기타양상추, 1, 0, 303.325
220928, 과실류, 포도, 샤인마스캇, 1, 0, 700.0
220928, 두류, 콩, 호랑이콩, 1, 0, 650.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 136.0
220928, 엽경채류, 시금치, 시금치, 1, 0, 380.0
220928, 수실류, 대추, 대추, 1, 0, 450.0
220928, 과실류, 단감, 기타단감, 1, 0, 360.0
220928, 과일과채류, 메론, 네트계, 1, 0, 414.2857
220928, 엽경채류, 시금치, 시금치, 1, 0, 550.0
220928, 과채류, 호박, 애호박, 1, 0, 285.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 233.33333
220928, 조미채소류, 대파, 깐대파, 1, 0, 102.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 65.0
220928, 엽경채류, 상추, 기타상추, 1, 0, 450.0
220928, 과채류, 호박, 애호박, 1, 0, 282.5
220928, 과채류, 오이, 가시오이, 1, 0, 268.0
220928, 과실류, 오렌지, 네블, 1, 0, 333.33334
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 633.3333
220928, 과실류, 포도, 샤인마스캇, 1, 0, 532.5
220928, 과실류, 사과, 홍로, 1, 0, 210.0
220928, 과실류, 오렌지, 네블, 1, 0, 305.55554
220928, 과일과채류, 토마토, 토마토, 1, 0, 540.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 1075.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 532.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 77.5
220928, 수실류, 대추, 대추, 1, 0, 650.0
220928, 서류, 고구마, 호박고구마, 1, 0, 220.0
220928, 엽경채류, 근대, 적근대, 1, 0, 165.0
220928, 과일과채류, 메론, 네트계, 1, 0, 285.7143
220928, 엽경채류, 부추, 일반부추, 1, 0, 200.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 조미채소류, 쪽파, 쪽파, 1, 0, 440.0
220928, 엽경채류, 배추, 기타배추, 1, 0, 288.75
220928, 버섯류, 팽이버섯, 팽이1호, 1, 0, 230.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 92.5
220928, 조미채소류, 풋고추, 녹광, 1, 0, 130.0
220928, 과채류, 호박, 풋호박, 1, 0, 145.45454
220928, 엽경채류, 배추, 쌈배추, 1, 0, 162.5
220928, 과실류, 포도, 캠벨얼리, 1, 0, 366.66666
220928, 과실류, 포도, 캠벨얼리, 1, 0, 316.66666
220928, 과실류, 자두, 추희, 1, 0, 200.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 200.0
220928, 과실류, 단감, 송본, 1, 0, 100.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 233.33333
220928, 수실류, 대추, 기타대추, 1, 0, 800.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 125.0
220928, 엽경채류, 배추, 쌈배추, 1, 0, 200.0
220928, 과채류, 호박, 늙은호박, 1, 0, 140.0
220928, 과실류, 단감, 송본, 1, 0, 170.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 77.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 480.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 583.3333
220928, 과실류, 포도, 샤인마스캇, 1, 0, 650.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 75.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 245.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 400.0
220928, 수실류, 대추, 대추, 1, 0, 1100.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 333.33334
220928, 과실류, 단감, 송본, 1, 0, 230.0
220928, 과실류, 복숭아, 장호원황도, 1, 0, 450.0
220928, 과채류, 오이, 백다다기, 1, 0, 355.0
220928, 과채류, 호박, 단호박, 1, 0, 150.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 근채류, 무, 여름무, 1, 0, 91.0
220928, 근채류, 무, 여름무, 1, 0, 91.0
220928, 수실류, 대추, 대추, 1, 0, 425.0
220928, 과실류, 단감, 기타단감, 1, 0, 300.0
220928, 과실류, 포도, 기타포도, 1, 0, 690.0
220928, 수실류, 떫은감, 약시, 1, 0, 240.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 333.33334
220928, 과실류, 포도, 캠벨얼리, 1, 0, 306.66666
220928, 근채류, 우엉, 우엉, 1, 0, 177.0
220928, 과실류, 단감, 송본, 1, 0, 280.0
220928, 엽경채류, 무순, 무순, 1, 0, 207.5
220928, 과실류, 복숭아, 장호원황도, 1, 0, 275.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 353.33334
220928, 과실류, 자몽, 자몽, 0, 0, 155.55556
220928, 과실류, 감귤, 하우스감귤, 1, 0, 260.0
220928, 과실류, 자두, 추희, 1, 0, 600.0
