220928, 과실류, 배, 화산, 1, 0, 166.66667
220928, 과채류, 오이, 백다다기, 1, 0, 87.5
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 183.33333
220928, 과일과채류, 토마토, 토마토, 1, 0, 240.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 333.33334
220928, 과채류, 오이, 가시오이, 1, 0, 260.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 186.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과채류, 호박, 애호박, 1, 0, 212.85715
220928, 과채류, 호박, 쥬키니호박, 1, 0, 160.0
220928, 과실류, 포도, 거봉, 1, 0, 450.0
220928, 서류, 감자, 기타감자, 1, 0, 80.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 69.5
220928, 과실류, 단감, 송본, 1, 0, 510.0
220928, 조미채소류, 풋고추, 청초, 1, 0, 190.0
220928, 엽경채류, 얼갈이배추, 기타얼갈이배추, 1, 0, 110.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 625.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 650.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 662.5
220928, 수실류, 대추, 기타대추, 1, 0, 600.0
220928, 조미채소류, 생강, 생강, 1, 0, 300.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 440.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 320.0
220928, 조미채소류, 풋고추, 기타풋고추, 1, 0, 164.54546
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 362.5
220928, 양채류, 치커리, 치커리, 1, 0, 180.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 666.6667
220928, 과일과채류, 토마토, 토마토, 1, 0, 320.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 250.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 과실류, 포도, 거봉, 1, 0, 500.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 466.66666
220928, 과실류, 포도, 캠벨얼리, 1, 0, 383.33334
220928, 엽경채류, 부추, 일반부추, 1, 0, 388.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 264.0
220928, 과채류, 호박, 애호박, 1, 0, 145.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 530.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 820.0
220928, 엽경채류, 배추, 쌈배추, 1, 0, 88.75
220928, 양채류, 피망(단고추), 청피망, 1, 0, 250.0
220928, 과실류, 사과, 홍로, 1, 0, 110.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 466.66666
220928, 엽경채류, 부추, 일반부추, 1, 0, 384.0
220928, 근채류, 알타리무, 초롱무, 1, 0, 143.33333
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 482.5
220928, 과채류, 가지, 가지, 1, 0, 175.0
220928, 과일과채류, 수박, 수박, 1, 0, 153.84616
220928, 조미채소류, 풋고추, 청양, 1, 0, 344.0
220928, 과채류, 호박, 풋호박, 1, 0, 132.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 466.66666
220928, 조미채소류, 풋고추, 청양, 1, 0, 372.0
220928, 과실류, 단감, 송본, 1, 0, 230.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 339.2857
220928, 엽경채류, 부추, 일반부추, 1, 0, 396.0
220928, 과채류, 오이, 백다다기, 1, 0, 355.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 380.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 565.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 35.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 55.0
220928, 엽경채류, 미나리, 미나리, 1, 0, 360.0
220928, 과실류, 배, 신고, 1, 0, 160.0
220928, 과실류, 자두, 추희, 1, 0, 240.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 366.66666
220928, 엽경채류, 배추, 쌈배추, 1, 0, 237.5
220928, 수실류, 대추, 기타대추, 1, 0, 550.0
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 580.0
220928, 엽경채류, 고추잎, 생고추잎, 1, 0, 180.0
220928, 서류, 고구마, 붉은고구마, 1, 0, 215.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 676.6667
220928, 과실류, 단감, 기타단감, 1, 0, 200.0
220928, 서류, 고구마, 밤고구마, 1, 0, 89.0
220928, 근채류, 무, 기타무, 1, 0, 159.0
220928, 과실류, 떫은감, 약시, 1, 0, 330.0
220928, 조미채소류, 양파, 만생양파, 1, 0, 146.66667
220928, 조미채소류, 건고추, 기타건고추, 1, 0, 1833.3334
220928, 과실류, 떫은감, 약시, 1, 0, 320.0
220928, 과실류, 단감, 송본, 1, 0, 420.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 466.66666
220928, 과실류, 포도, 캠벨얼리, 1, 0, 400.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 380.0
220928, 과채류, 오이, 백다다기, 1, 0, 400.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 333.33334
220928, 과일과채류, 토마토, 토마토, 1, 0, 360.0
220928, 근채류, 우엉, 우엉, 1, 0, 81.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 서류, 감자, 수미, 1, 0, 81.0
220928, 양채류, 파프리카, 오렌지파프리카, 1, 0, 400.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 80.0
220928, 엽경채류, 시금치, 시금치, 1, 0, 420.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 76.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 270.0
220928, 과채류, 호박, 늙은호박, 1, 0, 75.0
220928, 과실류, 포도, 거봉, 1, 0, 850.0
220928, 과채류, 오이, 가시오이, 1, 0, 165.0
220928, 서류, 감자, 기타감자, 1, 0, 90.0
220928, 엽경채류, 얼갈이배추, 기타얼갈이배추, 1, 0, 105.0
220928, 엽경채류, 얼갈이배추, 기타얼갈이배추, 1, 0, 105.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 엽경채류, 상추, 기타상추, 1, 0, 490.0
220928, 과채류, 오이, 가시오이, 1, 0, 188.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 650.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 1000.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 과일과채류, 수박, 수박, 1, 0, 153.84616
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 312.5
220928, 과실류, 단감, 상서, 1, 0, 376.0
220928, 서류, 고구마, 호박고구마, 1, 0, 60.0
220928, 과채류, 호박, 늙은호박, 1, 0, 73.17073
220928, 양채류, 칼리플라워(꽃양배추), 칼리플라워, 1, 0, 198.75
220928, 과실류, 배, 신고, 1, 0, 113.333336
220928, 엽경채류, 청경채, 청경채, 1, 0, 125.0
220928, 과실류, 단감, 송본, 1, 0, 210.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 480.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 525.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 수실류, 대추, 대추, 1, 0, 550.0
220928, 과실류, 자두, 추희, 1, 0, 368.0
220928, 과일과채류, 수박, 꿀수박, 1, 0, 215.38461
220928, 엽경채류, 고추잎, 생고추잎, 1, 0, 180.0
220928, 엽경채류, 고추잎, 생고추잎, 1, 0, 180.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 엽경채류, 고추잎, 생고추잎, 1, 0, 180.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 660.0
220928, 조미채소류, 홍고추, 홍고추, 1, 0, 366.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 675.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 555.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 238.33333
220928, 엽경채류, 미나리, 미나리, 1, 0, 360.0
220928, 서류, 고구마, 밤고구마, 1, 0, 87.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 100.0
220928, 양채류, 로메인, 로메인, 1, 0, 300.0
220928, 엽경채류, 배추, 쌈배추, 1, 0, 93.75
220928, 조미채소류, 홍고추, 홍고추, 1, 0, 860.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 368.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 543.0
220928, 엽경채류, 배추, 쌈배추, 1, 0, 160.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 175.0
220928, 조미채소류, 홍고추, 홍고추, 1, 0, 456.0
220928, 과채류, 가지, 가지, 1, 0, 212.0
220928, 과채류, 호박, 애호박, 1, 0, 263.33334
220928, 양채류, 비트(붉은사탕무우), 비트, 1, 0, 125.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 473.2143
220928, 과실류, 감귤, 하우스감귤, 1, 0, 370.0
220928, 과채류, 가지, 가지, 1, 0, 87.5
220928, 과실류, 복숭아, 황도, 1, 0, 250.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 233.33333
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 320.0
220928, 엽경채류, 열무, 열무, 1, 0, 87.5
220928, 과실류, 떫은감, 약시, 1, 0, 370.0
220928, 서류, 고구마, 밤고구마, 1, 0, 148.0
220928, 서류, 고구마, 밤고구마, 1, 0, 168.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 서류, 감자, 수미, 1, 0, 190.0
220928, 수실류, 대추, 대추, 1, 0, 83.0
220928, 서류, 감자, 기타감자, 1, 0, 190.0
220928, 과실류, 단감, 기타단감, 1, 0, 330.0
220928, 과실류, 떫은감, 약시, 1, 0, 332.0
220928, 서류, 감자, 수미, 1, 0, 73.0
220928, 서류, 감자, 수미, 1, 0, 81.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 80.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 76.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 520.0
220928, 과실류, 포도, 거봉, 1, 0, 550.0
220928, 서류, 고구마, 밤고구마, 1, 0, 80.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 92.5
220928, 과채류, 호박, 애호박, 1, 0, 217.14285
220928, 과일과채류, 토마토, 토마토, 1, 0, 420.0
220928, 양채류, 파프리카, 오렌지파프리카, 1, 0, 708.0
220928, 조미채소류, 풋고추, 청초, 1, 0, 212.5
220928, 엽경채류, 시금치, 시금치, 1, 0, 420.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 300.0
220928, 과채류, 오이, 가시오이, 1, 0, 230.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 925.0
220928, 과실류, 포도, 거봉, 1, 0, 500.0
220928, 과채류, 오이, 가시오이, 1, 0, 121.0
220928, 산채류, 마, 생장마, 1, 0, 163.0
220928, 과실류, 포도, 기타포도, 1, 0, 625.0
220928, 과일과채류, 수박, 꿀수박, 1, 0, 215.38461
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 660.0
220928, 수실류, 대추, 기타대추, 1, 0, 800.0
220928, 서류, 고구마, 밤고구마, 1, 0, 220.0
220928, 엽경채류, 배추, 여름배추, 1, 0, 278.18182
220928, 엽경채류, 청경채, 청경채, 1, 0, 150.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1150.0
220928, 엽경채류, 청경채, 청경채, 1, 0, 125.0
220928, 근채류, 토란, 토란, 1, 0, 300.0
220928, 엽경채류, 상추, 기타상추, 1, 0, 490.0
220928, 엽경채류, 청경채, 청경채, 1, 0, 150.0
220928, 과실류, 떫은감, 약시, 1, 0, 240.0
220928, 조미채소류, 풋고추, 기타풋고추, 1, 0, 250.0
220928, 과실류, 무화과, 무화과, 1, 0, 391.66666
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 633.3333
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 422.0
220928, 엽경채류, 배추, 고냉지배추, 1, 0, 246.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1050.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 180.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 285.0
220928, 양채류, 로메인, 로메인, 1, 0, 300.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 372.0
220928, 과실류, 단감, 송본, 1, 0, 200.0
220928, 서류, 고구마, 호박고구마, 1, 0, 71.0
220928, 엽경채류, 배추, 쌈배추, 1, 0, 153.75
220928, 조미채소류, 홍고추, 홍고추, 1, 0, 480.0
220928, 수실류, 대추, 기타대추, 1, 0, 825.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 546.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 280.0
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 560.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 262.5
220928, 수실류, 대추, 대추, 1, 0, 750.0
220928, 과실류, 자두, 추희, 1, 0, 220.0
220928, 과채류, 호박, 단호박, 1, 0, 130.0
220928, 과채류, 호박, 풋호박, 1, 0, 152.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 500.0
220928, 조미채소류, 홍고추, 홍고추, 1, 0, 280.0
220928, 과채류, 호박, 애호박, 1, 0, 236.66667
220928, 과채류, 오이, 백다다기, 1, 0, 126.666664
220928, 조미채소류, 풋고추, 청양, 1, 0, 368.0
220928, 엽경채류, 열무, 열무, 1, 0, 175.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 255.0
220928, 과채류, 가지, 가지, 1, 0, 310.0
220928, 과실류, 자두, 추희, 1, 0, 280.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 315.3153
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 440.0
220928, 과채류, 가지, 가지, 1, 0, 200.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 180.0
220928, 근채류, 무, 기타무, 1, 0, 157.5
220928, 과실류, 자두, 추희, 1, 0, 600.0
220928, 과실류, 떫은감, 약시, 1, 0, 332.0
220928, 과실류, 단감, 송본, 1, 0, 500.0
220928, 과실류, 떫은감, 약시, 1, 0, 440.0
220928, 서류, 고구마, 밤고구마, 1, 0, 179.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 590.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1150.0
220928, 서류, 고구마, 밤고구마, 1, 0, 169.0
220928, 과실류, 포도, 흑보석, 1, 0, 425.0
220928, 과채류, 오이, 백다다기, 1, 0, 212.5
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 450.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 170.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 300.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 460.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 390.0
220928, 과채류, 오이, 백다다기, 1, 0, 266.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 250.0
220928, 과실류, 단감, 송본, 1, 0, 180.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 400.0
220928, 과실류, 포도, 기타포도, 1, 0, 625.0
220928, 양채류, 파프리카, 노랑파프리카, 1, 0, 580.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 537.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 650.0
220928, 조미채소류, 양파, 양파, 1, 0, 93.0
220928, 과채류, 호박, 늙은호박, 1, 0, 80.0
220928, 조미채소류, 풋고추, 기타풋고추, 1, 0, 375.0
220928, 과채류, 오이, 백다다기, 1, 0, 400.0
220928, 조미채소류, 홍고추, 홍청양, 1, 0, 665.0
220928, 엽경채류, 얼갈이배추, 기타얼갈이배추, 1, 0, 105.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 330.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 422.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 575.0
220928, 과실류, 단감, 기타단감, 1, 0, 200.0
220928, 과실류, 단감, 상서, 1, 0, 320.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과일과채류, 수박, 수박, 1, 0, 157.14285
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 810.0
220928, 양채류, 양상추, 기타양상추, 1, 0, 125.0
220928, 과실류, 사과, 홍로, 1, 0, 100.0
220928, 과채류, 호박, 단호박, 1, 0, 151.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 544.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 339.2857
220928, 엽경채류, 배추, 쌈배추, 1, 0, 225.0
220928, 과실류, 단감, 송본, 1, 0, 280.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 340.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 엽경채류, 미나리, 돌미나리, 1, 0, 202.5
220928, 과실류, 자두, 추희, 1, 0, 280.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 362.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 233.33333
220928, 과채류, 호박, 단호박, 1, 0, 155.0
220928, 수실류, 대추, 대추, 1, 0, 800.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 325.0
220928, 과채류, 오이, 백다다기, 1, 0, 440.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 340.0
220928, 과실류, 단감, 송본, 1, 0, 200.0
220928, 과채류, 호박, 단호박, 1, 0, 160.0
220928, 엽경채류, 배추, 여름배추, 1, 0, 140.0
220928, 과실류, 포도, 거봉, 1, 0, 800.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 700.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 200.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 280.0
220928, 과실류, 포도, 흑보석, 1, 0, 425.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 666.6667
220928, 양채류, 치커리, 치커리, 1, 0, 185.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 200.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 766.6667
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 650.0
220928, 과실류, 단감, 기타단감, 1, 0, 382.0
220928, 과채류, 호박, 애호박, 1, 0, 146.66667
220928, 조미채소류, 풋고추, 청양, 1, 0, 294.64285
220928, 과실류, 무화과, 무화과, 1, 0, 383.33334
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 325.0
220928, 서류, 고구마, 밤고구마, 1, 0, 148.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 333.33334
220928, 서류, 감자, 수미, 1, 0, 130.0
220928, 과실류, 떫은감, 약시, 1, 0, 480.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1050.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 750.0
220928, 서류, 감자, 기타감자, 1, 0, 75.0
220928, 수실류, 대추, 기타대추, 1, 0, 1000.0
220928, 서류, 감자, 수미, 1, 0, 44.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 180.0
220928, 과실류, 단감, 송본, 1, 0, 250.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 222.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과채류, 오이, 가시오이, 1, 0, 220.0
220928, 엽경채류, 상추, 기타상추, 1, 0, 550.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 700.0
220928, 과실류, 단감, 송본, 1, 0, 180.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 400.0
220928, 근채류, 우엉, 우엉, 1, 0, 125.0
220928, 과채류, 호박, 애호박, 1, 0, 315.7143
220928, 과일과채류, 토마토, 토마토, 1, 0, 120.0
220928, 근채류, 토란, 피토란, 1, 0, 178.0
220928, 과실류, 단감, 송본, 1, 0, 340.0
220928, 조미채소류, 대파, 대파, 1, 0, 181.0
220928, 과실류, 단감, 송본, 1, 0, 220.0
220928, 서류, 감자, 수미, 1, 0, 133.0
220928, 과실류, 단감, 송본, 1, 0, 130.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 475.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 280.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 365.0
220928, 양채류, 파프리카, 노랑파프리카, 1, 0, 780.0
220928, 과실류, 단감, 송본, 1, 0, 160.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 엽경채류, 시금치, 시금치, 1, 0, 320.0
220928, 과채류, 호박, 늙은호박, 1, 0, 66.666664
220928, 과채류, 오이, 가시오이, 1, 0, 183.0
220928, 과실류, 복숭아, 황도, 1, 0, 127.5
220928, 과실류, 단감, 서촌, 1, 0, 110.0
220928, 과실류, 무화과, 무화과, 1, 0, 391.66666
220928, 서류, 감자, 기타감자, 1, 0, 95.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 426.66666
220928, 과실류, 포도, 샤인마스캇, 1, 0, 575.0
220928, 조미채소류, 쪽파, 쪽파, 1, 0, 225.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 575.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 650.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 900.0
220928, 엽경채류, 미나리, 돌미나리, 1, 0, 445.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 282.5
220928, 조미채소류, 풋고추, 청양, 1, 0, 524.0
220928, 과채류, 호박, 단호박, 1, 0, 170.0
220928, 과실류, 포도, 거봉, 1, 0, 800.0
220928, 엽경채류, 미나리, 돌미나리, 1, 0, 425.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 300.0
220928, 조미채소류, 풋고추, 오이맛고추, 1, 0, 180.0
220928, 과실류, 복숭아, 황도, 1, 0, 250.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 235.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 276.66666
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 36.363636
220928, 조미채소류, 풋고추, 오이맛고추, 1, 0, 310.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 200.0
220928, 과채류, 호박, 단호박, 1, 0, 175.0
220928, 과채류, 오이, 백다다기, 1, 0, 300.0
220928, 과실류, 단감, 송본, 1, 0, 340.0
220928, 과실류, 포도, 거봉, 1, 0, 800.0
220928, 수실류, 대추, 대추, 1, 0, 550.0
220928, 서류, 감자, 수미, 1, 0, 44.0
220928, 과실류, 단감, 송본, 1, 0, 250.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 275.0
220928, 서류, 고구마, 밤고구마, 1, 0, 130.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 700.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 366.66666
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 양채류, 적채, 적채, 1, 0, 204.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 225.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 587.5
220928, 과채류, 호박, 기타호박, 1, 0, 159.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 180.0
220928, 과실류, 단감, 기타단감, 1, 0, 400.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 566.6667
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 90.0
220928, 서류, 고구마, 붉은고구마, 1, 0, 160.0
220928, 과채류, 가지, 가지, 1, 0, 175.0
220928, 엽경채류, 열무, 열무, 1, 0, 50.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 166.66667
220928, 수실류, 대추, 기타대추, 1, 0, 600.0
220928, 과채류, 호박, 애호박, 1, 0, 233.33333
220928, 근채류, 무, 기타무, 1, 0, 155.0
220928, 과일과채류, 수박, 수박, 1, 0, 64.28571
220928, 과실류, 감귤, 하우스감귤, 1, 0, 180.0
220928, 근채류, 무, 기타무, 1, 0, 155.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 366.66666
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 400.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 930.0
220928, 근채류, 무, 다발무, 1, 0, 150.0
220928, 과실류, 단감, 송본, 1, 0, 220.0
220928, 서류, 감자, 수미, 1, 0, 133.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 140.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 366.66666
220928, 서류, 감자, 기타감자, 1, 0, 170.5
220928, 과채류, 오이, 백다다기, 1, 0, 87.5
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 350.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 168.0
220928, 수실류, 대추, 기타대추, 1, 0, 500.0
220928, 과채류, 오이, 백다다기, 1, 0, 330.0
220928, 과채류, 오이, 가시오이, 1, 0, 183.0
220928, 서류, 감자, 기타감자, 1, 0, 135.0
220928, 과실류, 포도, 기타포도, 1, 0, 500.0
220928, 과실류, 단감, 송본, 1, 0, 160.0
220928, 양채류, 파프리카, 빨강파프리카, 1, 0, 620.0
220928, 과실류, 포도, 거봉, 1, 0, 350.0
220928, 과채류, 오이, 백다다기, 1, 0, 220.0
220928, 조미채소류, 양파, 양파, 1, 0, 93.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 375.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 750.0
220928, 과실류, 무화과, 무화과, 1, 0, 391.66666
220928, 조미채소류, 풋고추, 청양, 1, 0, 330.0
220928, 과실류, 복숭아, 황도, 1, 0, 177.5
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 820.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 263.33334
220928, 과실류, 포도, 샤인마스캇, 1, 0, 755.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 875.0
220928, 버섯류, 표고버섯, 기타표고버섯, 1, 0, 615.0
220928, 과실류, 단감, 기타단감, 1, 0, 225.0
220928, 과실류, 배, 신고, 1, 0, 100.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 191.66667
220928, 엽경채류, 열무, 열무, 1, 0, 184.625
220928, 엽경채류, 근대, 근대, 1, 0, 369.25
220928, 양채류, 케일, 쌈케일, 1, 0, 474.75
220928, 약용작물류, 참당귀, 당귀잎, 1, 0, 2426.5
220928, 엽경채류, 배추, 기타배추, 1, 0, 1055.0
220928, 엽경채류, 미나리, 미나리, 1, 0, 379.8
220928, 엽경채류, 미나리, 돌미나리, 1, 0, 422.0
220928, 수실류, 대추, 대추, 1, 0, 550.0
220928, 엽경채류, 시금치, 시금치, 1, 0, 712.125
220928, 엽경채류, 쑥갓, 쑥갓, 1, 0, 137.5
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1688.0
220928, 과실류, 배, 신고, 1, 0, 166.66667
220928, 서류, 고구마, 호박고구마, 1, 0, 85.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 505.35715
220928, 과실류, 포도, 거봉, 1, 0, 600.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 400.0
220928, 엽경채류, 쑥갓, 쑥갓, 1, 0, 137.5
220928, 수실류, 대추, 대추, 1, 0, 750.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 575.0
220928, 수실류, 대추, 대추, 1, 0, 40.0
220928, 근채류, 무, 기타무, 1, 0, 155.0
220928, 서류, 고구마, 밤고구마, 1, 0, 125.0
220928, 서류, 고구마, 밤고구마, 1, 0, 132.0
