220928, 과실류, 사과, 시나노레드, 1, 0, 175.0
220928, 엽경채류, 배추, 기타배추, 1, 0, 198.50746
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과실류, 단감, 부유, 1, 0, 220.0
220928, 과실류, 사과, 아리수, 1, 0, 375.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과실류, 단감, 기타단감, 1, 0, 260.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 15.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 160.0
220928, 양채류, 파프리카, 오렌지파프리카, 1, 0, 582.0
220928, 과실류, 파인애플, 파인애플, 0, 0, 258.33334
220928, 수실류, 대추, 기타대추, 1, 0, 850.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 133.0
220928, 조미채소류, 양파, 양파, 1, 0, 120.0
220928, 수실류, 대추, 대추, 1, 0, 700.0
220928, 엽경채류, 상추, 적포기, 1, 0, 375.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 400.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 186.66667
220928, 산채류, 마, 기타마, 1, 0, 350.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 220.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 190.0
220928, 서류, 고구마, 호박고구마, 1, 0, 90.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 540.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 602.0
220928, 엽경채류, 상추, 포기찹, 1, 0, 415.0
220928, 버섯류, 새송이, 새송이, 1, 0, 232.5
220928, 과실류, 단감, 기타단감, 1, 0, 250.0
220928, 조미채소류, 홍고추, 홍고추, 1, 0, 700.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 333.33334
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 140.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 625.0
220928, 과실류, 포도, 거봉, 1, 0, 525.0
220928, 과실류, 단감, 송본, 1, 0, 280.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 825.0
220928, 수실류, 대추, 대추, 1, 0, 32.0
220928, 엽경채류, 상추, 포기찹, 1, 0, 380.0
220928, 과채류, 호박, 늙은호박, 1, 0, 65.0
220928, 엽경채류, 시금치, 시금치, 1, 0, 462.5
220928, 엽경채류, 열무, 열무, 1, 0, 80.0
220928, 엽경채류, 열무, 열무, 1, 0, 87.5
220928, 서류, 감자, 기타감자, 1, 0, 140.0
220928, 조미채소류, 풋고추, 모닝, 1, 0, 210.0
220928, 과실류, 감귤, 기타감귤, 1, 0, 160.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 420.0
220928, 과실류, 단감, 이두, 1, 0, 230.0
220928, 근채류, 무, 다발무, 1, 0, 70.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 466.66666
220928, 엽경채류, 배추, 쌈배추, 1, 0, 137.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과채류, 호박, 애호박, 1, 0, 132.5
220928, 과실류, 단감, 송본, 1, 0, 240.0
220928, 과실류, 떫은감, 약시, 1, 0, 260.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 500.0
220928, 과실류, 복숭아, 황도, 1, 0, 325.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 150.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 700.0
220928, 과실류, 감귤, 극조생감귤, 1, 0, 440.0
220928, 엽경채류, 열무, 열무, 1, 0, 70.0
220928, 엽경채류, 배추, 고냉지배추, 1, 0, 240.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 433.33334
220928, 서류, 고구마, 밤고구마, 1, 0, 83.0
220928, 조미채소류, 대파, 대파, 1, 0, 161.0
220928, 과실류, 포도, 기타포도, 1, 0, 300.0
220928, 수실류, 대추, 기타대추, 1, 0, 850.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 34200.0
220928, 과실류, 사과, 홍로, 1, 0, 310.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 300.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 350.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 289.0
220928, 조미채소류, 대파, 대파, 1, 0, 93.0
220928, 서류, 고구마, 밤고구마, 1, 0, 150.0
220928, 과실류, 단감, 기타단감, 1, 0, 640.0
220928, 과실류, 사과, 홍로, 1, 0, 235.0
220928, 서류, 감자, 기타감자, 1, 0, 200.0
220928, 근채류, 토란, 토란, 1, 0, 100.0
220928, 근채류, 토란, 토란, 1, 0, 100.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 250.0
220928, 과실류, 포도, 거봉, 1, 0, 175.0
220928, 과실류, 단감, 기타단감, 1, 0, 320.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 266.66666
220928, 서류, 고구마, 기타, 1, 0, 145.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 180.0
220928, 과실류, 단감, 상서, 1, 0, 410.0
220928, 과실류, 포도, 거봉, 1, 0, 415.0
220928, 과실류, 배, 신고, 1, 0, 110.0
220928, 과실류, 사과, 양광, 1, 0, 350.0
220928, 과실류, 무화과, 무화과, 1, 0, 4500.0
220928, 과실류, 무화과, 무화과, 1, 0, 4500.0
220928, 과실류, 무화과, 무화과, 1, 0, 4500.0
220928, 과실류, 무화과, 무화과, 1, 0, 4500.0
220928, 과실류, 무화과, 무화과, 1, 0, 4500.0
220928, 과실류, 무화과, 무화과, 1, 0, 4500.0
220928, 과실류, 무화과, 무화과, 1, 0, 4500.0
220928, 과실류, 무화과, 무화과, 1, 0, 4500.0
220928, 과실류, 무화과, 무화과, 1, 0, 4500.0
220928, 과실류, 무화과, 무화과, 1, 0, 4500.0
220928, 과실류, 사과, 요까, 1, 0, 185.5
220928, 과실류, 사과, 홍로, 1, 0, 79.0
220928, 과실류, 사과, 요까, 1, 0, 188.5
220928, 과실류, 사과, 홍로, 1, 0, 99.0
220928, 과실류, 사과, 홍로, 1, 0, 119.5
220928, 과실류, 사과, 요까, 1, 0, 230.5
220928, 과실류, 사과, 홍로, 1, 0, 109.5
220928, 과실류, 사과, 요까, 1, 0, 216.5
220928, 과실류, 사과, 홍로, 1, 0, 165.0
220928, 과실류, 사과, 요까, 1, 0, 211.5
220928, 과실류, 사과, 홍로, 1, 0, 250.0
220928, 과실류, 사과, 양광, 1, 0, 229.5
220928, 과실류, 떫은감, 반시, 1, 0, 140.0
220928, 과실류, 사과, 기타사과, 1, 0, 350.5
220928, 과실류, 사과, 양광, 1, 0, 219.5
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 1140.0
220928, 과실류, 사과, 홍로, 1, 0, 140.0
220928, 과실류, 단감, 차랑, 1, 0, 380.0
220928, 과실류, 사과, 기타사과, 1, 0, 350.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220928, 과실류, 떫은감, 반시, 1, 0, 140.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 1900.0
220928, 과실류, 단감, 차랑, 1, 0, 380.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 632.5
220928, 과실류, 단감, 기타단감, 1, 0, 250.0
220928, 과실류, 참다래(키위), 키위, 0, 0, 2500.0
220928, 과실류, 단감, 기타단감, 1, 0, 455.0
220928, 과실류, 자두, 홍자두, 1, 0, 724.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과실류, 포도, 기타포도, 1, 0, 410.0
220928, 과일과채류, 수박, 수박, 1, 0, 215.38461
220928, 수실류, 대추, 기타대추, 1, 0, 850.0
220928, 수실류, 밤, 기타밤, 1, 0, 380.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 엽경채류, 기타, 엽경채류, 1, 0, 110.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 175.45454
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 460.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 엽경채류, 기타, 엽경채류, 1, 0, 110.0
220928, 수실류, 밤, 기타밤, 1, 0, 190.0
220928, 과실류, 단감, 부유, 1, 0, 280.0
220928, 근채류, 우엉, 우엉, 1, 0, 153.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 270.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 서류, 고구마, 밤고구마, 1, 0, 80.0
220928, 과실류, 사과, 히로사끼, 1, 0, 160.0
220928, 수실류, 떫은감, 약시, 1, 0, 300.0
220928, 과채류, 오이, 백다다기, 1, 0, 260.0
220928, 산채류, 취나물, 취나물, 1, 0, 472.5
220928, 과실류, 자두, 추희, 1, 0, 182.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 400.0
220928, 서류, 고구마, 기타, 1, 0, 51.0
220928, 수실류, 대추, 대추, 1, 0, 850.0
220928, 수실류, 떫은감, 약시, 1, 0, 200.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 서류, 감자, 기타감자, 1, 0, 60.0
220928, 과실류, 사과, 기타사과, 1, 0, 300.0
220928, 과실류, 떫은감, 연시, 1, 0, 275.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 112.5
220928, 서류, 고구마, 기타, 1, 0, 110.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 525.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 280.0
220928, 과채류, 오이, 백다다기, 1, 0, 480.0
220928, 양채류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 337.5
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 서류, 감자, 기타감자, 1, 0, 135.0
220928, 과실류, 배, 추황, 1, 0, 133.33333
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 버섯류, 표고버섯, 기타표고버섯, 1, 0, 300.0
220928, 수실류, 대추, 대추, 1, 0, 850.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 155.0
220928, 엽경채류, 배추, 기타배추, 1, 0, 19300.0
220928, 과실류, 사과, 홍로, 1, 0, 300.0
220928, 과실류, 파인애플, 파인애플, 0, 0, 258.33334
220928, 과실류, 감귤, 하우스감귤, 1, 0, 1800.0
220928, 과실류, 감귤, 기타감귤, 1, 0, 200.0
220928, 과채류, 호박, 애호박, 1, 0, 128.75
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 252.0
220928, 양채류, 치커리, 치커리, 1, 0, 315.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 280.0
220928, 엽경채류, 얼갈이배추, 기타얼갈이배추, 1, 0, 106.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 300.0
220928, 엽경채류, 배추, 기타배추, 1, 0, 198.50746
220928, 과실류, 감귤, 하우스감귤, 1, 0, 500.0
220928, 양채류, 치커리, 치커리, 1, 0, 315.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220928, 과실류, 포도, 기타포도, 1, 0, 300.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 1200.0
220928, 엽경채류, 쌈추, 쌈추, 1, 0, 350.0
220928, 과실류, 떫은감, 반시, 1, 0, 230.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 250.0
220928, 과실류, 복숭아, 황도, 1, 0, 375.0
220928, 과실류, 포도, 기타포도, 1, 0, 325.0
220928, 엽경채류, 쌈추, 쌈추, 1, 0, 350.0
220928, 엽경채류, 상추, 적상추, 1, 0, 450.0
220928, 과실류, 단감, 상서, 1, 0, 320.0
220928, 서류, 고구마, 밤고구마, 1, 0, 130.0
220928, 과실류, 감귤, 기타감귤, 1, 0, 240.0
220928, 조미채소류, 풋고추, 청초, 1, 0, 202.5
220928, 과실류, 단감, 송본, 1, 0, 310.0
220928, 과실류, 단감, 서촌, 1, 0, 200.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 75.0
220928, 과실류, 포도, 거봉, 1, 0, 475.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 500.0
220928, 과실류, 포도, 거봉, 1, 0, 550.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 150.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과실류, 감귤, 극조생감귤, 1, 0, 440.0
220928, 엽경채류, 상추, 청상추, 1, 0, 150.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 662.5
220928, 과실류, 감귤, 기타감귤, 1, 0, 200.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 500.0
220928, 조미채소류, 홍고추, 홍고추, 1, 0, 610.0
220928, 과실류, 단감, 기타단감, 1, 0, 360.0
220928, 과채류, 오이, 가시오이, 1, 0, 220.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 602.0
220928, 조미채소류, 풋고추, 모닝, 1, 0, 342.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 390.0
220928, 조미채소류, 대파, 대파, 1, 0, 180.0
220928, 과실류, 단감, 이두, 1, 0, 210.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 325.0
220928, 과채류, 오이, 백다다기, 1, 0, 175.0
220928, 버섯류, 느타리버섯, 느타리버섯, 1, 0, 300.0
220928, 서류, 감자, 기타감자, 1, 0, 154.0
220928, 과실류, 포도, 거봉, 1, 0, 250.0
220928, 수실류, 대추, 기타대추, 1, 0, 1000.0
220928, 조미채소류, 홍고추, 홍고추, 1, 0, 150.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 500.0
220928, 버섯류, 새송이, 새송이, 1, 0, 230.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 220.0
220928, 과실류, 단감, 기타단감, 1, 0, 160.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 275.0
220928, 수실류, 대추, 대추, 1, 0, 56.0
220928, 수실류, 밤, 기타밤, 1, 0, 200.0
220928, 엽경채류, 깻잎, 기타깻잎, 1, 0, 433.33334
220928, 과채류, 오이, 백다다기, 1, 0, 361.1111
220928, 조미채소류, 홍고추, 홍고추, 1, 0, 300.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 275.0
220928, 과실류, 단감, 기타단감, 1, 0, 420.0
220928, 과실류, 단감, 기타단감, 1, 0, 420.0
220928, 과실류, 떫은감, 반시, 1, 0, 192.0
220928, 조미채소류, 건고추, 기타건고추, 1, 0, 2350.0
220928, 과실류, 배, 신고, 1, 0, 113.333336
220928, 과실류, 사과, 양광, 1, 0, 350.0
220928, 과실류, 사과, 홍로, 1, 0, 280.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 366.66666
220928, 서류, 고구마, 기타, 1, 0, 189.0
220928, 과실류, 사과, 양광, 1, 0, 370.0
220928, 과실류, 단감, 상서, 1, 0, 363.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 625.0
220928, 과실류, 포도, 거봉, 1, 0, 400.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 400.0
220928, 과실류, 단감, 상서, 1, 0, 357.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 425.0
220928, 수실류, 대추, 대추, 1, 0, 250.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 130.0
220928, 과실류, 포도, 거봉, 1, 0, 350.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 510.0
220928, 과실류, 무화과, 무화과, 1, 0, 425.0
220928, 과실류, 무화과, 무화과, 1, 0, 416.66666
220928, 과실류, 무화과, 무화과, 1, 0, 416.66666
220928, 과실류, 무화과, 무화과, 1, 0, 425.0
220928, 과실류, 무화과, 무화과, 1, 0, 425.0
220928, 과실류, 무화과, 무화과, 1, 0, 425.0
220928, 과실류, 무화과, 무화과, 1, 0, 425.0
220928, 과실류, 무화과, 무화과, 1, 0, 425.0
220928, 과실류, 무화과, 무화과, 1, 0, 425.0
220928, 과실류, 무화과, 무화과, 1, 0, 416.66666
220928, 과실류, 단감, 기타단감, 1, 0, 100.0
220928, 과실류, 사과, 홍로, 1, 0, 270.0
220928, 과실류, 사과, 양광, 1, 0, 279.5
220928, 과실류, 떫은감, 반시, 1, 0, 140.0
220928, 과실류, 사과, 홍로, 1, 0, 260.0
220928, 과실류, 사과, 기타사과, 1, 0, 369.5
220928, 과실류, 사과, 시나노스위트, 1, 0, 80.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 과실류, 사과, 양광, 1, 0, 349.0
220928, 과실류, 떫은감, 반시, 1, 0, 140.0
220928, 과실류, 사과, 홍로, 1, 0, 260.0
220928, 엽경채류, 상추, 기타상추, 1, 0, 57.5
220928, 과실류, 복숭아, 황도, 1, 0, 355.0
220928, 수실류, 떫은감, 약시, 1, 0, 300.0
220928, 과실류, 참다래(키위), 키위, 0, 0, 2500.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 100.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과실류, 단감, 서촌, 1, 0, 200.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 조미채소류, 대파, 깐대파, 1, 0, 165.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 2200.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과실류, 단감, 상서, 1, 0, 280.0
220928, 과실류, 단감, 기타단감, 1, 0, 310.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과채류, 호박, 단호박, 1, 0, 130.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과실류, 파인애플, 파인애플, 0, 0, 258.33334
220928, 과실류, 떫은감, 반시, 1, 0, 202.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 320.0
220928, 서류, 감자, 기타감자, 1, 0, 172.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 560.0
220928, 수실류, 떫은감, 약시, 1, 0, 220.0
220928, 엽경채류, 상추, 상추솎음, 1, 0, 75.0
220928, 수실류, 떫은감, 약시, 1, 0, 240.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 18.333334
220928, 과실류, 포도, 캠벨얼리, 1, 0, 233.33333
220928, 과실류, 단감, 상서, 1, 0, 333.0
220928, 과일과채류, 수박, 꿀수박, 1, 0, 8500.0
220928, 양채류, 치커리, 치커리, 1, 0, 350.0
220928, 서류, 고구마, 기타, 1, 0, 154.0
220928, 수실류, 떫은감, 약시, 1, 0, 220.0
220928, 수실류, 밤, 기타밤, 1, 0, 350.0
220928, 서류, 감자, 기타감자, 1, 0, 75.0
220928, 서류, 고구마, 밤고구마, 1, 0, 80.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 170.0
220928, 엽경채류, 상추, 청상추, 1, 0, 425.0
220928, 두류, 강낭콩, 강낭콩, 1, 0, 325.0
220928, 엽경채류, 상추, 상추솎음, 1, 0, 75.0
220928, 서류, 고구마, 밤고구마, 1, 0, 80.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 578.0
220928, 과실류, 단감, 기타단감, 1, 0, 200.0
220928, 과실류, 단감, 서촌, 1, 0, 200.0
220928, 과실류, 자두, 홍자두, 1, 0, 680.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 185.0
220928, 서류, 고구마, 기타, 1, 0, 265.0
220928, 과실류, 떫은감, 약시, 1, 0, 320.0
220928, 과실류, 배, 추황, 1, 0, 132.66667
220928, 과실류, 떫은감, 연시, 1, 0, 325.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 135.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1300.0
220928, 조미채소류, 쪽파, 쪽파, 1, 0, 7600.0
220928, 수실류, 밤, 밤, 1, 0, 500.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 315.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 655.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 48.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 엽경채류, 배추, 기타배추, 1, 0, 198.50746
220928, 과실류, 감귤, 하우스감귤, 1, 0, 560.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 엽경채류, 상추, 적포기, 1, 0, 250.0
220928, 과실류, 사과, 기타사과, 1, 0, 460.0
220928, 과실류, 포도, 거봉, 1, 0, 650.0
220928, 과실류, 단감, 상서, 1, 0, 90.0
220928, 과실류, 단감, 기타단감, 1, 0, 200.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 500.0
220928, 서류, 감자, 수미, 1, 0, 76.0
220928, 과채류, 오이, 백다다기, 1, 0, 300.0
220928, 근채류, 무, 기타무, 1, 0, 152.66667
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 302.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1256.5217
220928, 과실류, 포도, 샤인마스캇, 1, 0, 480.0
220928, 과실류, 떫은감, 연시, 1, 0, 320.0
220928, 과채류, 오이, 가시오이, 1, 0, 150.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 220.0
220928, 양채류, 파프리카, 노랑파프리카, 1, 0, 42300.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 266.66666
220928, 조미채소류, 풋고추, 청양, 1, 0, 453.65
220928, 과실류, 포도, 기타포도, 1, 0, 300.0
220928, 과실류, 자두, 추희, 1, 0, 400.0
220928, 엽경채류, 배추, 기타배추, 1, 0, 150.0
220928, 과실류, 자두, 추희, 1, 0, 160.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 280.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 533.3333
220928, 서류, 감자, 기타감자, 1, 0, 92.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 575.0
220928, 과실류, 포도, 거봉, 1, 0, 475.0
220928, 수실류, 대추, 기타대추, 1, 0, 550.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 220.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 300.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 300.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 120.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 230.0
220928, 엽경채류, 깻잎, 기타깻잎, 1, 0, 375.0
220928, 엽경채류, 얼갈이배추, 기타얼갈이배추, 1, 0, 106.0
220928, 서류, 고구마, 기타, 1, 0, 56.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 283.33334
220928, 과실류, 단감, 송본, 1, 0, 230.0
220928, 엽경채류, 깻잎, 기타깻잎, 1, 0, 212.5
220928, 과실류, 떫은감, 반시, 1, 0, 282.0
220928, 수실류, 대추, 기타대추, 1, 0, 1000.0
220928, 과실류, 포도, 기타포도, 1, 0, 425.0
220928, 과실류, 배, 신고, 1, 0, 153.33333
220928, 과실류, 포도, 샤인마스캇, 1, 0, 650.0
220928, 엽경채류, 상추, 적상추, 1, 0, 440.0
220928, 과실류, 사과, 홍로, 1, 0, 300.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 333.33334
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 216.66667
220928, 과실류, 단감, 송본, 1, 0, 210.0
220928, 과실류, 사과, 후지, 1, 0, 180.0
220928, 과실류, 단감, 송본, 1, 0, 170.0
220928, 과실류, 포도, 거봉, 1, 0, 390.0
220928, 과실류, 배, 신고, 1, 0, 103.333336
220928, 과일과채류, 토마토, 토마토, 1, 0, 520.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 142.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 53000.0
220928, 과실류, 사과, 양광, 1, 0, 370.0
220928, 과채류, 호박, 애호박, 1, 0, 210.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 400.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 700.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 205.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 42000.0
220928, 조미채소류, 대파, 대파, 1, 0, 100.0
220928, 수실류, 대추, 대추, 1, 0, 550.0
220928, 과실류, 감귤, 극조생감귤, 1, 0, 440.0
220928, 조미채소류, 대파, 대파, 1, 0, 160.0
220928, 과실류, 감귤, 기타감귤, 1, 0, 180.0
220928, 근채류, 무, 봄무, 1, 0, 160.0
220928, 근채류, 무, 봄무, 1, 0, 160.0
220928, 근채류, 무, 봄무, 1, 0, 160.0
220928, 근채류, 무, 봄무, 1, 0, 160.0
220928, 근채류, 무, 봄무, 1, 0, 160.0
220928, 과실류, 포도, 거봉, 1, 0, 425.0
220928, 과실류, 사과, 감홍, 1, 0, 330.0
220928, 근채류, 무, 봄무, 1, 0, 160.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 180.0
220928, 과일과채류, 메론, 네트계, 1, 0, 175.0
220928, 과실류, 무화과, 무화과, 1, 0, 425.0
220928, 과실류, 무화과, 무화과, 1, 0, 425.0
220928, 과실류, 무화과, 무화과, 1, 0, 416.66666
220928, 과실류, 사과, 홍로, 1, 0, 166.5
220928, 엽경채류, 미나리, 기타미나리, 1, 0, 536.25
220928, 과실류, 사과, 홍로, 1, 0, 156.0
220928, 과실류, 사과, 홍로, 1, 0, 150.0
220928, 양채류, 양상추, 샤니레타스, 1, 0, 283.5
220928, 과실류, 사과, 감홍, 1, 0, 195.0
220928, 과실류, 사과, 감홍, 1, 0, 260.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 480.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 100.0
220928, 엽경채류, 상추, 쫑상추, 1, 0, 225.0
220928, 엽경채류, 상추, 꽃적상추, 1, 0, 250.0
220928, 엽경채류, 상추, 꽃적상추, 1, 0, 250.0
220928, 엽경채류, 상추, 꽃적상추, 1, 0, 200.0
220928, 엽경채류, 상추, 꽃적상추, 1, 0, 325.0
220928, 엽경채류, 상추, 꽃적상추, 1, 0, 400.0
220928, 엽경채류, 상추, 꽃적상추, 1, 0, 200.0
220928, 엽경채류, 상추, 꽃적상추, 1, 0, 250.0
220928, 과실류, 떫은감, 반시, 1, 0, 180.0
220928, 과실류, 자두, 추희, 1, 0, 226.0
220928, 과실류, 단감, 기타단감, 1, 0, 206.0
220928, 과실류, 사과, 홍로, 1, 0, 260.0
220928, 과실류, 사과, 홍로, 1, 0, 260.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 286.66666
220928, 과실류, 사과, 홍로, 1, 0, 260.0
220928, 과실류, 떫은감, 반시, 1, 0, 320.0
220928, 과실류, 사과, 홍로, 1, 0, 260.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 350.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 233.33333
220928, 과채류, 호박, 풋호박, 1, 0, 200.0
220928, 수실류, 떫은감, 약시, 1, 0, 230.0
220928, 과실류, 포도, 기타포도, 1, 0, 505.0
220928, 과일과채류, 수박, 꿀수박, 1, 0, 8500.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 570.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 566.6667
220928, 조미채소류, 풋고추, 청양, 1, 0, 400.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 140.0
220928, 조미채소류, 양파, 기타양파, 1, 0, 100.0
220928, 과실류, 단감, 기타단감, 1, 0, 360.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 205.0
220928, 과채류, 오이, 백다다기, 1, 0, 433.0
